Year,Squad,Posession,GoalsAgainstPer90,GoalieSave%,TotalWins,GoalieLaunchedComp%,GoaliePassesLaunch%,StandardSh/90,StandardSoT/90,TotalPassCmp%,ChallengesTkl%,Take-OnsSucc%,xGDiffPer90,
2017,eng vs Manchester City,39.3,2.35,59.7,3,32.7,42.8,7.3,2.59,80.1,40.3,50.3,-1.23
2017,eng vs Manchester Utd,46,1.5,70,2,29.1,28.8,13.5,4.12,79.7,48.1,47.5,0.15
2017,it vs Milan,53,1,62.5,4,39.4,40.9,17,4.5,79.6,42.6,52.5,0.74
2017,fr vs Paris S-G,45,1.87,65.8,2,56.4,21.5,15.25,4.87,83.1,39.9,58.4,-0.16
2017,pt vs Porto,52,0.67,83.3,3,42.4,30.2,10.67,4.67,77.8,50,62.1,0.13
2017,de vs RB Leipzig,50.8,2.5,61.8,3,50.8,27.4,10.5,4.17,79.6,43,65.1,-0.4
2017,at vs RB Salzburg,55.9,1.25,81.1,3,43.8,36.5,11.37,3.38,79,50.7,56.4,0.06
2017,es vs Real Madrid,48.7,2.12,62.3,4,38.1,24.1,14.93,5.2,85.8,43.1,57.9,-0.06
2017,es vs Sevilla,39,0.83,86.4,2,25,42.2,9,2.83,73.5,51.5,59.4,0.09
2017,ua vs Shakhtar,40.7,0.33,90,4,40.6,25.7,15.17,5.83,83.9,42.3,60.3,0.55
2017,md vs Sheriff Tiraspol,70.8,1.17,66.7,3,60,7.6,23,7,87.8,40,58,1.32
2017,pt vs Sporting CP,58.9,1.75,63.6,4,54.7,20,12,4.37,84.4,44.9,63,0.07
2017,es vs Villarreal,56.9,1.67,60.9,4,40.8,21,15.42,4.58,82.9,55.5,58.4,-0.07
2017,de vs Wolfsburg,56.7,0.83,54.5,3,36.4,25.5,13.33,5.33,78.6,48.4,51.2,1.04
2017,ch vs Young Boys,50.2,1.17,72,3,31.8,32.5,10.33,5.33,81.5,54.2,48,0.5
2017,ru vs Zenit,54.3,1.67,66.7,3,36.5,33,12.5,4.17,85.3,38,60.2,-0.31
2018,gr AEK Athens,40.8,2.17,72.5,0,45.5,69,6.5,1.5,76.5,37.2,55.2,-1.2
2018,nl Ajax,52.9,1.08,77.4,6,22.6,41.9,15.25,5.67,79.5,44.1,55.9,0.38
2018,es Atlético Madrid,48.9,1.13,57.9,5,34.6,50,11.12,3.75,79.5,43.3,60.6,-0.12
2018,es Barcelona,61.4,0.83,76.2,8,52.3,21.7,16.58,6.42,87.3,45.8,60.8,0.72
2018,de Bayern Munich,56.9,1,76.7,4,42.2,28.3,13.62,5.5,82.9,35.8,55.2,0.68
2018,pt Benfica,44.3,1.83,68.6,2,43.6,50.3,13.17,5,77.9,50.8,61.5,-0.75
2018,be Club Brugge,40.2,0.83,77.3,1,34.3,52.5,8,2.5,77.9,46.9,68.6,-0.15
2018,ru CSKA Moscow,44.7,1.5,76.9,2,29.2,67.5,12.5,4.83,77.3,34.2,57.4,-0.79
2018,de Dortmund,60.6,0.75,72.7,4,34.6,26.5,11.62,3.87,87.2,45.3,57.1,0.68
2018,tr Galatasaray,53.5,1.33,70.8,1,39.3,44.8,11,3,79.7,53.7,61.7,0.04
2018,de Hoffenheim,45,2.33,67.4,0,43.5,31.5,15.33,5.17,79.3,41.5,72.1,-0.21
2018,it Inter,47.7,1.17,82.1,2,46.3,20.1,15.17,4.33,80.9,36.5,50.7,0.13
2018,it Juventus,55.2,0.9,74.2,5,55.2,41.3,15.6,4,83.3,39.8,60,0.88
2018,eng Liverpool,51.6,0.92,78.6,8,38.4,23.3,14.31,4,78.1,48.8,64.8,1.11
2018,ru Loko Moscow,45.8,2,69.7,1,38.7,55,12.5,2.17,73.3,40.6,56.2,-0.42
2018,fr Lyon,43.6,2,71.2,1,33.6,40.7,14.75,5.25,82.1,44.6,64.3,-0.62
2018,eng Manchester City,63,1.2,72.7,7,50,14.3,17.3,6.4,88,31.9,61.3,1.28
2018,eng Manchester Utd,45.6,1.1,67.6,4,45.5,46.3,11.4,2.9,82.1,41.7,57.9,-0.32
2018,fr Monaco,45,2.33,53.6,0,48.3,34.8,10,3.17,80.6,38.5,47.4,-0.99
2018,it Napoli,56.3,0.83,75,2,40,30.1,15.17,5.17,83.7,35.8,60.5,0.73
2018,fr Paris S-G,58.5,1.5,71.4,4,36.7,20.8,14.87,7.12,86.9,33.3,61.3,0.8
2018,pt Porto,53,1.45,67.6,6,40,38.3,12.58,4.65,76.4,44.1,53.7,-0.24
2018,nl PSV Eindhoven,31.8,2.17,74,0,47,61.1,12.5,4.33,72.9,31.4,53.5,-1.13
2018,es Real Madrid,62.1,1.25,73,5,46.1,36.4,19.13,7.25,86,46.3,61.5,0.76
2018,rs Red Star,30.5,2.83,71.4,1,34.6,57.4,7,2.67,69.5,33.3,58.6,-2.76
2018,it Roma,49.3,1.44,75,4,35.1,31.3,15.48,6.36,79.6,35.7,54.8,0.11
2018,de Schalke 04,42.3,1.75,62.5,3,33.7,42.3,10,3.25,74.5,40.7,54.9,-0.17
2018,ua Shakhtar,49.2,2.67,61.1,1,40.2,34.9,11.5,4.17,83,31.1,50,-1.04
2018,eng Tottenham,52.5,1.47,67.3,6,43.5,29.6,15.46,5.69,81,42.5,58.7,0.34
2018,es Valencia,50.3,1,89.7,2,43.2,48.9,11.33,2.83,81.3,51.1,60.2,-0.7
2018,cz Viktoria Plzeň,38.8,2.67,67.4,2,42.8,55,10.67,3.17,74.7,44.2,49.2,-0.75
2018,ch Young Boys,41.3,2,63.3,1,42.3,57.3,11.83,2.5,76.4,42.6,53,-0.83
